,YEAR_MONTH,MATERIAL_CODE,SUM(A.SALES_QTY_TOT),SUM(SALES_VALUE_TOT)
,2020-01,00000451900022301501,54.18,1997538
,2020-01,00000171409090330700,209.06,8080631
,2020-01,00000451900032330201,16.4,630140
,2020-01,00000151200016800366,26.42,979810.5
,2020-01,00000000000614400500,495.38,17541702
,2020-01,00000461800007110101,4.2,150738
,2019-12,00000471100060130200,40.6,1431792.4
,2020-01,00000000000615210119,318.62,10055681
,2020-01,00000000000612400200,33.04,1134924
,2019-12,00000000000614301200,23.9,760020
,2019-12,00000451100022400700,37.55,1401860
,2019-11,00000471100065400726,19.58,714670
,2019-12,00000000000612100416,27.64,820908
,2019-12,00000471100045301200,14.22,497700
,2020-02,00000161200012800302,4073.95,160786142.7
,2020-02,00000161200008800302,3956.37,163779958.8
,2020-02,00000471307506130200,1387.57,52818544.45
,2020-02,00000000000613400300,89.48,3588148
,2020-02,00000161200010800302,4604.7,181122272.8
,2020-02,00000000000613020000,794.42,21659384
,2020-02,00000000000006311304,2675.08,12581406
,2020-02,00000451900022301501,725.64,26693142.7
,2020-02,00000000000004500020,8183.64,171983762
,2020-02,00000451103305400300,59.07,2407400.6
,2020-02,00000171406565100700,943.89,32056190.3
,2020-01,00000461800016310201,14.78,526907
,2020-02,00000451100040410300,32.8,1084040
,2020-02,00000000000614710200,688.94,18982420
,2020-02,00000451100036400300,2396.16,93702938.85
,2020-02,00000171409090100700,212.84,7870367.9
,2020-02,00000471309008130200,599.58,22740547.2
,2020-02,00000451100028400700,115.48,4620379.2
,2020-02,00000471100056331600,67.51,2592872.4
,2020-02,00000451103305400700,83.22,3333681.5
,2020-02,00000161200012810502,462.69,20039119.54
,2020-02,00000171409090210200,351.23,13218146.8
,2020-02,00000471500125130200,230.97,8379387.96
,2020-01,00000451100020400700,28,1033200
,2020-03,00000000000006411500,1350,9276000
,2020-03,00000161200012800301,15111.42,595469290.3
,2020-02,00000461800014330201,120.64,4723564.5
,2020-01,00000171100068400330,31.54,1309452.5
,2020-01,00000471100056401000,49.52,1760674.4
,2020-02,00000171100075400300,67.84,2742189.8
,2020-02,00000451100030400300,122.39,5017491.8
,2020-03,00000461800007520201,33.08,1310266.04
,2020-03,00000471500125130200,178.82,7198536
,2020-03,00000451100032400200,46.78,1859282
,2020-02,00000461800007301601,892.45,33674734.9
,2020-02,00000471100063610300,26.84,1124596
,2020-03,00000000000006219105,146.8,1493871
,2020-03,00000471100053330200,916.37,34949223
,2020-02,00000000000006211700,132.24,2543739
,2020-01,00000171406565100600,3.45,115195.5
,2020-02,00000171407777410300,9.3,351261
,2020-03,00000461800016330201,1330.42,50625745.4
,2020-02,00000000000614400300,218.27,8193048.5
,2020-02,00000000000611100707,245.8,6965487.2
,2020-03,00000471307508130200,920.41,34901397.45
,2020-02,00000151200020800305,287.46,7863948
,2020-03,00000000000006318109,173.6,121520
,2020-01,00000000000611100507,230.68,6239894
,2020-02,00000000000614330200,137.75,4170505
,2020-03,00000171615075130205,306.08,10356613
,2020-01,00000000000614211200,30181.58,907914744.5
,2020-01,00000000000614700200,55.53,1895238.9
,2020-02,00000471100071400300,175.22,7092261
,2020-01,00000461800016130201,25.21,816804
,2020-02,00000171409090330200,31.33,1187407
,2020-04,00000000000006211900,178.36,7130760
,2020-05,00000000000006311301,3736.56,63644150
,2020-05,00000451100025330200,1690.94,64009753.17
,2020-05,00000171612565130200,2333.08,85870193.07
,2020-05,00000461800010330201,328.6,12997143
,2020-05,00000451100032330200,1209.13,45380131.27
,2020-05,00000171100090400300,97.27,3883282.3
,2020-05,00000461800505110101,624.35,23489896.1
,2020-05,00000472115080130200,1219.1,46714850.8
,2020-05,00000461800505330201,308.19,11896134
,2020-05,00000171407777400300,319.65,11725618
,2020-05,00000161200008800303,433.44,18512655
,2020-06,00000461800014330201,872.87,33821277.2
,2020-06,00000471100056330200,450.77,16554368.35
,2020-06,00000471100050330200,851.05,30755052.48
,2020-06,00000161200012800302,3033.93,115130192.3
,2020-06,00000451100036400300,176.38,6923260.4
,2020-06,00000471100056400300,811.84,32102679.2
,2020-01,00000471100045330226,26.04,1029231
,2020-02,00000171409090400100,32,1144640
,2020-03,00000000000614100700,6237.66,202261735.2
,2020-04,00000000000006321309,1594,2898314.4
,2020-05,00000461800007530201,3221.25,127876945.1
,2020-05,00000461800012400301,58.16,2301989.2
,2020-05,00000171100075330200,191.1,6239333.2
,2020-05,00000161200010800102,85.93,3461907.3
,2020-05,00000451100022330200,653.06,24740436.05
,2020-05,00000000000006211602,122.42,2832782
,2020-05,00000451100022400300,228.82,9036473.8
,2020-03,00000461800505409901,23,922300
,2020-03,00000471307506130200,935.72,35767849.09
,2020-03,00000451900028301501,29.02,1095505
,2020-03,00000471100071400300,788.64,30423197
,2020-03,00000000000615211100,693.79,24425918
,2020-04,00000000000006211610,141.9,3526215
,2020-04,00000461800007301201,27.02,1085580
,2020-05,00000171409090100600,457.44,15138585.64
,2020-05,00000171407777100700,601.31,19465092.5
,2020-05,00000471100068400300,91.64,3444570.3
,2020-05,00000981525025130200,13.19,522455.9
,2020-06,00000461800007110101,843.68,32825488
,2020-03,00000461800016400301,16.94,684822
,2020-04,00000000000006311301,6365.02,110611961
,2020-05,00000471100063610300,8.55,364743
,2020-05,00000461800505520201,220.21,9178694.4
,2020-06,00000000000006411500,3300,25441850
,2020-06,00000171407777400300,433.15,16109444.5
,2020-03,00000171407777400500,56.9,2099041
,2020-03,00000171100080301200,374.12,13980955.8
,2020-04,00000151200036800300,228.34,8905260
,2020-05,00000000000006321307,104.08,274066
,2020-05,00000471100053600200,64.23,2818881.4
,2020-06,00000151200016800300,8990.82,346765336.6
,2020-03,00000461800008301201,944.72,35864413.5
,2020-03,00000451100040610300,158.61,6243176.2
,2020-03,00000171100080400700,341.73,12452649.8
,2020-02,00000451900028330201,67.4,2576364
,2020-03,00000000000611330200,1494.38,49708862
,2020-04,00000171409090211000,64.94,2364465.4
,2020-06,00000471100068330200,47.95,1821718.3
,2020-03,00000451900020301501,437.22,16443913
,2020-04,00000000000006211602,49.26,1097258
,2020-05,00000171100090330200,179.41,6822380.85
,2020-05,00000461800505520501,110.37,4638603
,2020-04,00000461800010330201,28.93,1177022
,2020-04,00000461800016325201,47.14,1978465.8
,2020-06,00000000000006321307,59.92,179666.8
,2020-03,00000451100032130200,179.11,6699921.8
,2020-03,00000451100032400100,80.39,3232086
,2020-04,00000000000006211912,155.9,3118000
,2020-05,00000000000614400500,29.63,1063717
,2020-04,00000161800505301201,2.46,100122
,2020-05,00000171407777400304,30.82,1173009.2
,2020-03,00000451100036332000,63,2396394
,2020-03,00000000000614301200,62.66,2134103.8
,2020-03,00000000000615400900,59.8,1719250
,2020-03,00000461800014330201,642.39,24680756.4
,2020-06,00000461800016301501,893.04,34120200.3
,2020-03,00000471309006130200,70.55,2662757
,2020-03,00000221014028400300,38.7,1627965
,2020-04,00000000000006311304,1109.2,5922375
,2020-01,00000000000004500054,94.38,2288715
,2020-02,00000171409090700200,32.06,1231104
,2020-05,00000161850514030099,35.04,897024
,2020-03,00000000000615610300,246.46,6900880
,2020-01,00000471100045400526,22.7,883257
,2020-05,00000171409090700100,29.26,1060675
,2020-05,00000000000614400300,22.34,589999.4
,2020-05,00000451100036332000,54.88,2107392
,2020-03,00000171407777330800,46.42,1798775
,2020-03,00000461800008301501,203.2,7692390.5
,2020-02,00000451100036130200,79.37,2939545
,2020-03,00000171310010130200,47.33,1522132.8
,2020-01,00000461800020400301,2.01,78792
,2020-03,00000471100045330226,32,1264996
,2020-03,00000171100068400330,39.84,1670404.8
,2020-03,00000471100063331600,17.37,659334.9
,2020-05,00000171409090410300,44.66,1755138
,2020-05,00000471100058400300,1.87,76034.2
,2020-03,00000171407777610100,39.4,1568120
,2020-03,00000000000613100500,24.54,882213
,2020-02,00000471100053330226,26.24,997120
,2020-03,00000171100063400300,31.83,1289115
,2020-02,00000471100045331600,65.13,2270431.8
,2020-02,00000171610050130204,22.94,1006330.77
,2020-02,00000171407777400600,152.52,5708530.4
,2020-02,00000221014028400300,24.68,1026596.4
,2020-07,00000171407777400600,132.67,4893874.5
,2020-07,00000451100025400300,829.83,32731109.8
,2020-07,00000461800016330201,1077.82,38986834.86
,2020-07,00000171100080400200,52.09,1980049
,2020-07,00000471100065330200,201.29,7563022.55
,2020-06,00000171407777330200,585.33,19996955.7
,2020-06,00000451100036400100,83.65,3276553.6
,2020-06,00000451100032400300,595.59,22121903.3
,2020-06,00000461800505301301,264.15,10499476
,2020-07,00000000000006219103,522.31,3662613
,2020-07,00000000000006211610,505.5,9377025
,2020-07,00000171100075330200,173.2,6043969.9
,2020-07,00000171406565100704,368.1,11414664
,2020-07,00000471100058330200,776.52,25163007.22
,2020-07,00000471100063330200,535.46,19792965.48
,2020-07,00000151200020810500,220.89,8624185
,2020-07,00000161800505301201,244.16,9080111
,2020-07,00000461200008800301,2586.85,99944383.53
,2020-07,00000471100045330200,1455.5,54285945.15
,2020-07,00000000000615100600,415.46,12423051
,2020-07,00000000000006321309,2797.92,5107852.8
,2020-06,00000471100071330200,305.25,11034557.45
,2020-06,00000000000615211000,770.84,26684770.8
,2020-06,00000000000612050016,328.72,10239628
,2020-07,00000171100080400700,176.11,6907689.6
,2020-07,00000471309008130200,437.46,16222556.07
,2020-07,00000451100028130200,572.99,20528845.3
,2020-07,00000171409090210100,1052.29,34666199.94
,2020-07,00000171406565400300,1504.78,54657549.8
,2020-06,00000461800016325201,225.32,9669582.2
,2020-06,00000000000614100600,2920.88,88648708
,2020-06,00000000000615330200,477.74,14967251
,2020-06,00000000000614710200,293.98,7403506
,2020-06,00000000000006311304,957.16,6412972
,2020-06,00000161800006301201,512.5,19432382.3
,2020-07,00000171100085330200,765.13,25041040.2
,2020-07,00000461800008325101,105.5,4359246
,2020-06,00000171407777710100,39.53,1464586.5
,2020-07,00000000000611401000,72.82,2316043
,2020-06,00000171409090210500,226.34,7976584.5
,2020-07,00000461800010325101,77.96,3274320
,2020-07,00000461800505520501,1225.15,45445189.3
,2020-06,00000151200020810500,225.4,9135398
,2020-07,00000981200010800300,307.69,11981448.6
,2020-07,00000461800010301501,766.44,27054810
,2020-07,00000171406565400530,85.08,3194439.4
,2020-06,00000451100030400300,4.97,198303
,2020-06,00000981200016800300,2065.42,81401550
,2020-07,00000471100045400300,41.64,1659385
,2020-07,00000151200032810500,251.46,9440040
,2020-06,00000171100085330200,570,18586435.75
,2020-06,00000171100063401130,147.86,5486899
,2020-06,00000000000614400300,83.68,2989285
,2020-06,00000171409090211000,308.5,11376454
,2020-07,00000471100045331600,288.96,11008455.2
,2020-06,00000171409090100700,497.17,16095959.85
,2020-06,00000461800006301701,8.41,340605
,2020-07,00000161850514030012,44.66,1112034
,2020-06,00000000000611100716,241.06,7195641
,2020-06,00000171307506130200,34.77,1276329.75
,2020-07,00000171100065400330,31.46,1223794
,2020-06,00000471100053400500,48.84,1929370
,2020-06,00000000000614211000,34.32,1142856
,2020-06,00000161200012800103,36.23,1498338.47
,2020-06,00000451900025301501,20.95,791910
,2020-07,00000000000006318109,193.2,106162
,2020-07,00000000000612100707,154.2,4106546
,2020-06,00000471100045400300,122.99,4868114
,2020-07,00000000000615210119,173.12,5037792
,2020-07,00000171406565400500,626.54,22456156
,2020-07,00000000000006213200,531.25,12018357
,2020-06,00000471100056600226,13.72,562520
,2020-06,00000171100065400300,31.58,1195618.8
,2020-06,00000171100075130200,17.86,660820
,2020-06,00000171407777400500,31.78,1190161
,2020-06,00000451103305400300,15.66,621939.2
,2020-06,00000000000611401000,34.2,1102950
,2020-06,00000000000614060100,32.1,876330
,2020-10,00000461800007530201,6735.23,290620759.2
,2020-10,00000461800008110101,93.91,3947860.4
,2020-10,00000461800010301501,141.31,6140677
,2020-08,00000161200008800302,2649.86,105519840.8
,2020-08,00000461800007530201,10844.01,414610457.2
,2020-08,00000000000006321309,2463.38,4699093
,2020-08,00000000000004500060,8844.14,228187759
,2020-08,00000461800010130201,345.53,13066885
,2020-08,00000461800505301201,12971.34,452646908.5
,2020-08,00000461800505520301,857.11,34746988
,2020-08,00000461800007520701,438.71,16868265.6
,2020-10,00000000000614100716,1196.83,37097267
,2020-10,00000151200032800300,10862.65,427838712.4
,2020-10,00000981200016800100,3247.97,130073558
,2020-10,00000000000006311304,2081.14,11463343
,2020-10,00000000000006411500,3480,33761420
,2020-10,00000471310010130200,1321.97,49651068.71
,2020-10,00000471100045400100,779.38,32893900.2
,2020-10,00000000000623211000,493.06,17356263.4
,2020-10,00000471100050330200,2145.44,86699055.8
,2020-10,00000461800016325201,1919.81,87701399.7
,2020-10,00000151200016810500,723.97,30331975.98
,2020-08,00000161200010800302,1908.22,73877849.09
,2020-09,00000161200010800301,8069.64,322823493.8
,2020-09,00000471100056400326,38.06,1568072
,2020-09,00000171400125401000,673.24,24481637
,2020-09,00000471306508130200,880.5,34446439.25
,2020-10,00000000000623345100,1603.29,62287816.5
,2020-07,00000171407777710100,23.53,745901
,2020-08,00000471307510130200,512.27,19089244
,2020-08,00000151200032800305,64.18,1636590
,2020-08,00000000000006311304,920.68,5524080
,2020-08,00000000000006311303,2593.82,21740426
,2020-08,00000171100085330200,831.64,29359904.65
,2020-08,00000461800605301201,2810.69,94482746.77
,2020-08,00000000000615211100,3589.54,121606135.2
,2020-08,00000000000006324302,930.3,102333
,2020-08,00000471306508130200,344.05,13069332.6
,2020-08,00000981200020800100,174.54,7068870
,2020-09,00000171409090400300,1429.36,55325381
,2020-10,00000471100056400726,4.94,205010
,2020-10,00000151100016330200,2280.88,91410692.72
,2020-10,00000471100053330200,1868.96,74332056.19
,2020-07,00000171100080401000,110.65,4234339
,2020-10,00000471309008130200,192.53,7491615.58
,2020-11,00000151200020810500,836.02,35973687.03
,2020-08,00000981200016800300,463.11,18085871
,2020-08,00000451200020800100,210.42,8105124
,2020-09,00000000000006311301,4069.54,81638519
,2020-09,00000151116038070099,217.8,7452046
,2020-09,00000171407777100700,488.17,17309167.25
,2020-10,00000161200010800101,1264.15,51205564.4
,2020-08,00000000000004500023,695.68,13240618
,2020-09,00000451100036401100,235,10022366.8
,2020-10,00000461800016130201,1312.06,53490238.4
,2020-10,00000169900000999999,26.72,521013.28
,2020-10,00000161200008800101,2329.18,96340877.36
,2020-10,00000000000611100516,2165.07,60775803
,2020-10,00000000000614210100,204.58,7133704.6
,2020-10,00000151100032330200,477.06,19316838.2
,2020-08,00000461800505521001,334.9,13187590.37
,2020-08,00000000000614050016,537.1,16029068.6
,2020-09,00000461800010110101,651.08,25910339.7
,2020-09,00000461800012301501,1261.25,50965299.6
,2020-09,00000171406565400350,152.14,5909738.4
,2020-09,00000471309008130200,727.91,27343801.78
,2020-10,00000161200010810501,232.59,10050336.49
,2020-10,00000171407777330200,27.28,945252
,2020-08,00000461800505300101,673.65,26496531.3
,2020-08,00000000000614040000,158.39,4659535.47
,2020-10,00000471307508130200,1.19,46410
,2020-10,00000171406565400350,796.94,32554502.8
,2020-10,00000471100050130226,12.52,498296
,2020-10,00000000000613040000,610.49,18545755.3
,2020-09,00000471100045600200,91.99,4100417.2
,2020-09,00000461800505520501,1570.01,64596818.4
,2020-09,00000471305006130200,3814.06,149785703.9
,2020-09,00000461800008110101,560.37,22052150.1
,2020-08,00000471100056400326,22.18,899566
,2020-10,00000171407777210200,35.54,1413603.5
,2020-10,00000471100050400300,1601.71,67130739.3
,2020-10,00000000000006318109,550.26,275130
,2020-09,00000151200016800100,392.58,15210941.8
,2020-09,00000171100085330200,194.96,7688844.69
,2020-10,00000000000006211900,824.16,27389531
,2020-10,00000000000006311303,3492.5,30387664
,2020-08,00000000000612050007,164.9,4625445
,2020-08,00000451100040400300,60.68,2340078.2
,2020-08,00000171100090330200,83.19,3205729.15
,2020-10,00000451100000090000,547.24,15070989.6
,2020-10,00000471100056610300,89.02,3824488.2
,2020-09,00000000000614710200,1139.32,33506450
,2020-08,00000000000611100507,1066.6,27954707
,2020-08,00000461800505520501,185.04,7513446
,2020-08,00000471708015700229,109.28,4784590.4
,2020-08,00000000000614401000,36.08,1164924
,2020-10,00000161200012120201,852.24,31337336.4
,2020-08,00000461800505300201,417.28,16167913.6
,2020-10,00000000000006321309,2436.08,4516857.4
,2020-10,00000471100056605200,23.26,1093917.8
,2020-09,00000171407777070100,9.72,309096
,2020-09,00000461800008520901,61.94,2651032
